,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
351,10907,4293,16295,4592,5483,3109,827,3520,2191,1502,8928,6058,1898,4601,3490,2438,18793,3425,3770,3556,2923,1864,49,1498,5118,276,438,1579,4236,1459,1129,4038,27197,1540,1864,6521,2167,6187,2022,951,3901,5059,2557,728,3632,3801,819,1010,11182,8701,12564,3388,23855,4327,4028,2486,892,1217,3740,2369,41948,2801,2951,33225,11111,1040,3017,279886,1003,2847,1573,8929,1836,2385,473,3591,2407,2873,2191,478,2988,1673,31733,605,3746,19073,1827,3476
352,570,82,709,142,69,191,50,43,93,21,417,157,42,187,212,83,820,113,335,253,310,3344,389,1294,4214,48,659,2564,313,80,45,206,2492,190,244,136,278,492,26,37,284,90,127,8,139,205,100,44,365,244,515,101,3833,334,233,124,106,60,215,159,3136,50,99,56,351,88,92,12480,95,105,127,128,147,89,35,138,49,135,69,19,94,62,2055,42,121,482,53,97
353,2174,108,637,1116,37,92,125,147,120,143,268,356,4,100,135,271,607,185,120,356,103,125,18,131,298,0,13,204,219,116,139,390,2770,134,381,150,131,550,86,52,95,191,129,0,417,217,78,14,334,374,918,95,1580,663,296,83,7,129,185,346,2385,43,133,2,395,147,27,31015,46,187,87,651,208,9,5,188,300,176,42,224,74,289,2242,92,561,1490,45,136
354,3419,205,2430,188,475,751,272,467,464,173,611,1416,859,932,775,139,4765,750,931,1080,393,875,175,1131,1573,141,722,1227,1109,178,492,893,7062,419,796,720,146,1355,94,773,805,1375,400,601,669,795,299,205,2311,3014,7264,870,4495,619,1325,558,133,354,730,270,10228,204,299,965,863,176,61,53083,284,1304,684,1895,565,643,235,984,888,528,350,432,340,240,4203,111,654,2699,968,926
355,3747,1221,6313,2125,1396,1343,763,273,809,322,4365,2711,694,2015,1611,561,7260,749,1182,2564,2587,1656,109,836,1901,450,312,1573,1081,592,561,1582,7544,526,716,3047,131,3564,1012,1754,883,1824,634,642,1676,3108,492,1262,2153,5864,3756,1016,16471,2522,2118,584,578,605,1828,667,20801,738,1214,3919,3487,352,443,30155,684,589,238,1952,517,0,98,1272,835,726,518,398,865,858,11848,453,1329,3221,733,1209
356,17385,315,6201,3379,220,1487,1864,736,576,971,4552,1789,564,1299,1675,1864,6057,1507,1169,2896,340,1563,204,989,2110,427,812,1445,1368,876,640,1481,17068,769,582,3034,1157,2785,1587,1155,726,2959,920,795,1469,1611,644,793,4885,4282,8564,897,8884,3094,2473,1121,503,294,921,1502,23380,733,1325,80,3100,1274,643,141900,959,1086,1596,2526,3049,14,675,849,1052,1960,1231,1069,1418,1318,21087,536,3108,9857,808,955
357,10016,1252,3823,2763,6201,1993,536,1397,945,515,5278,2827,346,1709,2128,1519,8868,1467,658,1353,1020,1942,295,898,3934,487,728,1941,2101,327,648,1668,9101,599,847,3646,110,3073,1698,957,1132,2470,2044,429,2081,193,643,2156,1711,2658,6331,422,6417,3525,1791,944,350,496,1503,1050,20499,689,105,611,1938,280,603,100816,961,985,1277,3779,1483,1634,522,1713,870,1757,587,1006,531,710,17388,759,1949,7632,762,1117
358,9153,1136,10594,1728,5558,1686,1437,1635,4470,1561,5046,5627,2321,3988,3726,2019,7955,3622,4415,3196,3834,2539,467,1601,5426,229,518,3155,1245,1190,2002,2669,26410,2798,1126,5041,3735,2543,1464,2861,2856,4936,5142,444,3871,4270,1760,605,7974,6046,4404,3613,26427,4150,3778,1464,356,962,691,1110,34688,1342,1746,8339,7642,1166,1616,171989,922,1321,1693,4797,1961,1549,211,3207,1523,3186,946,650,1194,1310,23784,1128,1650,13543,1668,2273
359,24805,4351,45506,6838,1764,14659,5313,3622,4993,174,29984,13322,4279,21907,10376,6143,47028,7787,10669,14110,8379,7120,1319,4788,12785,4,3239,8649,5009,4470,1911,7763,35307,1242,5047,18935,9503,10856,1554,9231,4016,5508,5295,7888,4014,8669,8258,4693,12317,20608,16455,9008,62802,16268,7913,2569,5283,1609,16910,7152,207702,6100,3177,16456,19521,2025,82,464529,2042,5415,8872,6263,3250,14194,1346,8182,3875,5290,3325,582,6229,1147,63166,4533,8085,35043,5313,7575
360,8702,1905,6966,1507,1474,1626,1560,1634,2564,974,6341,3646,1415,4341,3396,1723,7949,2314,2804,2132,808,2463,230,1831,4556,4,1336,2755,2226,1146,1524,2015,11108,726,2409,1644,972,1684,776,4431,2855,1876,1261,1716,1958,2887,1622,1405,3619,10024,26513,1799,6738,3996,4666,1743,2484,669,1738,3332,27420,1397,3,24301,7171,912,969,181469,1073,2848,0,4647,3422,1116,25,1974,1497,2092,1117,890,1064,1392,20379,1744,2276,9763,981,1737
361,5658,973,7314,232,904,1657,826,1133,1335,217,2690,2310,935,2627,877,695,7377,656,1628,2297,1521,1335,127,719,1992,259,138,1458,2306,901,752,1177,5980,756,565,1301,1806,1510,863,3081,1149,1606,1403,169,1467,2361,1013,969,5578,2376,8419,886,12344,3165,1889,1528,1154,293,1532,1027,15419,1440,1330,17288,4645,515,1187,88063,278,646,0,3229,1038,651,96,1220,274,2005,603,375,639,190,7359,826,1443,10670,721,1343
362,3518,1054,3361,446,204,718,702,389,647,116,1808,1150,216,962,628,371,3797,485,305,733,397,452,108,480,695,0,222,340,564,580,478,955,3263,349,456,1064,394,991,360,325,566,611,324,116,463,878,151,268,1398,2005,4011,527,2700,1374,965,604,758,48,209,397,9347,164,228,5291,1874,732,343,75567,754,972,303,1641,868,16,153,557,309,307,172,803,319,188,3758,440,951,4340,366,800
363,5,332,0,0,383,0,0,0,0,2003,0,0,2,2,0,0,0,0,0,1,1,35146,4110,18936,34553,21,6734,30221,2097,1,0,0,1659,1208,0,0,3,0,7,0,1,3,1,0,2,0,0,0,0,0,4,0,9299,0,0,0,0,0,0,0,1,1982,0,0,1728,0,1,16673,0,0,0,0,1,1,0,57,945,0,2,0,0,0,1,0,0,0,0,0
364,6142,528,9278,1837,8587,1126,1939,1189,816,1300,7665,3759,838,2641,2053,1194,7159,2838,1960,3878,2161,3124,172,1709,4061,0,1253,1825,1849,502,174,2056,10880,1236,2075,1515,2025,2436,836,846,2014,2135,1387,444,2888,3633,680,475,4196,4095,3540,1037,12595,2931,2981,1136,134,1826,1645,1094,17316,1708,759,9150,5262,1087,890,112675,392,1246,1,2755,1689,3233,475,1087,1171,1939,789,176,1573,265,17412,334,927,15764,650,1474
365,3130,142,1754,502,314,155,233,436,254,129,1352,463,206,822,564,299,1812,308,455,468,410,590,74,481,804,384,236,502,443,174,337,376,2918,156,77,521,236,1145,156,29,201,292,314,101,258,412,176,284,1292,909,738,278,3259,733,516,447,319,699,285,556,5278,379,235,468,1323,99,187,17836,87,306,237,773,594,217,104,222,207,444,35,176,234,321,5944,312,611,4610,44,237
366,920,68,133,176,369,43,55,84,59,75,270,274,73,157,46,78,272,157,67,221,44,87,11,66,74,27,26,108,105,50,64,141,1598,118,74,60,24,130,17,143,113,141,41,55,137,65,19,89,99,405,1244,86,786,198,156,42,118,56,95,131,936,30,40,443,522,40,50,13909,14,87,2,336,140,4,19,56,106,127,10,0,28,114,319,73,135,773,12,66
367,21,1,20,1,1314,0,0,0,0,905,0,0,0,214,0,0,17,0,0,0,917,9692,1888,11476,10797,1215,1941,14829,250,1,0,0,2704,2,0,0,0,2163,7,0,75,47,0,0,1,2,0,0,0,0,3,0,897,623,0,0,0,0,167,0,24,14,0,366,2584,0,0,5290,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,271,0,0
368,18240,1915,23680,4744,1127,11690,1365,829,2542,1888,12400,8397,2618,10155,8234,3080,32336,4584,3472,2646,11421,6156,991,2573,9779,520,3518,5303,8753,3417,2202,4309,25982,2850,3569,12093,1854,4926,5487,1278,4520,7994,6046,2353,2762,8420,1151,4613,15463,12431,23747,4442,56833,15460,3756,3342,2497,3411,6992,5042,119634,4937,6475,2316,9500,5635,1078,398787,3315,1988,7037,12079,3663,1960,8343,4961,2313,1858,1837,1367,3621,1990,78154,230,2507,29384,9187,6778
369,13311,1593,13699,6942,471,2282,2079,2163,1635,1224,10884,4059,218,3818,3660,2001,14401,1937,2957,6328,3720,2959,167,1345,5714,512,1117,2234,3861,1467,1911,5698,23989,1358,1446,3445,2592,4548,2641,576,1808,3173,3262,273,4345,3834,2652,1475,11081,5911,7741,2398,22898,7811,2288,628,0,1284,3240,1962,58738,1106,3476,109,6482,961,1107,256369,2402,1603,3579,6234,1192,3967,772,1229,2241,1490,1487,1761,3935,1666,39012,1026,7519,18497,2014,2568
370,11344,399,10904,3081,2908,1227,3147,2494,181,1393,7110,5383,2467,5270,2490,1180,15460,2027,3131,2127,3318,2876,332,1632,4881,456,212,5363,2059,1213,1369,1610,16250,1560,1257,3140,2675,2928,1221,1540,3130,2591,2876,1865,3420,3314,2206,3199,5951,5406,4356,1731,17091,5192,5595,1237,2424,1170,4564,5104,20244,1281,561,51085,5865,612,929,208183,217,937,0,6433,841,1701,221,1589,2899,4131,956,1612,2407,1630,20477,614,2645,14387,1307,2748
