,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
438,6730,1119,9470,931,784,3634,1028,1890,728,6297,2685,820,1609,2139,10235,1154,2275,1219,1256,1844,453,3481,745,1069,831,3700,342,1233,5872,535,2694,1566,1965,1449,2113,511,56,595,781,880,1319,1390,757,2479,5337,2263,4087,984,11989,1398,1363,471,1085,1354,214,1206,1443,32493,1302,1387,9964,5297,1882,182670,1068,2610,686,4821,2009,2598,1331,891,1118,2387,564,1205,19371,555,3150,14025,2047,1021
439,6259,4068,11205,1521,2349,4749,1041,918,2643,8080,5553,1756,8033,8493,18182,2598,1819,2167,3794,1583,942,2215,717,2108,3136,3775,2151,2574,14961,2815,3604,1614,3803,1917,2863,2907,3868,4665,3822,1999,3219,3606,1424,3848,3327,11697,5771,2485,12059,8343,2322,1506,1450,4189,2143,2082,1308,65938,2372,2676,26867,6594,2623,150835,4317,3056,798,7038,4880,13461,2289,1269,1515,4026,890,2296,23699,2769,3255,15036,2320,1995
440,4506,5038,8147,957,2641,4022,1050,871,1973,3873,2682,1741,3353,2423,10609,3362,2496,2009,2945,2727,1759,3846,1455,3120,2342,1556,1175,987,8591,2271,3141,1819,3287,2272,87,981,2461,5787,3839,949,1330,2289,1029,1396,3747,6507,6954,2219,10858,2093,1493,104,1222,2093,1819,3409,599,31547,1325,1680,10349,4176,2332,192200,772,1461,1219,3617,1611,3580,1719,1016,777,1374,2062,1582,10330,790,608,8809,996,2861
441,5300,2393,10293,1773,3609,4506,2679,1763,998,6911,3928,2015,2975,3052,14202,2322,3705,2699,3880,2834,1120,3221,1196,1878,4546,3297,1144,1377,9634,1599,4999,2372,3473,1534,1,2759,3926,5382,2033,1264,1089,3661,1286,1274,5679,4859,8079,1833,13466,4329,2586,376,1953,2928,4458,1518,1415,38734,1462,672,54492,8908,3130,136236,2119,2132,0,8287,4161,9229,2168,973,393,2914,1385,294,9378,637,369,11743,1111,1765
442,5244,455,8441,820,125,1963,547,571,551,1921,1613,344,756,2074,7099,501,1409,2117,1623,1576,439,1031,373,890,1805,1607,666,2072,6177,645,1814,3242,1384,795,1833,277,520,1142,555,0,631,1224,834,447,3770,1431,7717,613,7124,1841,934,839,669,542,840,478,774,27138,368,695,5367,1204,717,132989,642,1957,2139,2647,2068,2381,300,537,346,1291,721,1425,14028,584,1489,3765,1079,834
443,4369,426,4638,1539,500,815,605,453,924,2092,2199,526,318,1487,5913,1366,594,1833,1450,1169,652,1328,461,1228,2121,1227,532,867,9464,1192,1301,818,1715,366,1266,696,1244,1934,1114,566,1259,1721,713,941,1735,2457,2455,328,5925,2941,833,435,525,291,404,1033,603,15161,419,780,1333,1981,748,63716,1369,752,1587,2001,1695,633,814,270,522,646,456,614,13666,161,908,2560,507,1079
444,3625,570,5611,739,1696,3364,432,384,273,4037,922,394,1065,1686,5500,826,1006,829,1023,733,446,1414,304,427,1046,1712,441,418,3986,404,1477,3338,460,542,701,606,574,1063,896,2054,634,626,722,1232,3151,2293,5457,860,4856,1438,621,1074,118,484,327,781,994,18253,623,113,6403,2394,1807,127950,438,922,243,2375,1051,1032,394,232,804,871,627,783,12331,1264,811,2842,545,562
445,4,1,0,0,5,0,0,5179,0,0,1,1,0,0,0,0,0,0,0,37252,16531,65635,8474,42076,7,0,0,0,9743,5110,0,0,3938,0,8,500,2,3,3,0,3,1,0,0,0,0,8,0,11944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,201848,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
446,4841,996,13456,4203,750,6335,3107,1639,1833,6131,4019,831,2350,3415,17892,1870,2358,2808,3396,1804,855,2971,1495,2531,2503,2482,473,2780,11789,538,4754,3060,2688,1796,2904,2346,1553,4732,2465,836,3627,5043,2007,2370,7246,3266,2241,2655,14943,3684,3062,1941,1440,1851,276,3436,783,55257,2259,2041,1222,3935,1197,130081,1234,3684,1730,4297,2923,6341,4021,770,956,2234,975,1117,24692,546,2138,13954,331,2042
447,1637,257,3847,2732,55,1579,510,642,423,4882,750,0,279,1612,5174,459,538,1369,1978,553,364,762,220,589,2148,1550,418,1655,4967,390,1307,787,2182,596,1085,74,448,813,1113,0,1174,911,651,238,4293,1817,1291,153,5500,1394,1678,338,697,406,451,1209,433,40112,503,415,0,1128,1904,36785,862,731,2442,1069,761,1297,1207,769,465,1022,445,940,17379,60,1467,3671,809,486
448,2224,225,2193,496,320,945,152,135,421,1842,682,152,634,751,2577,452,390,492,306,440,236,458,105,226,581,1809,136,264,2178,133,951,574,574,277,442,57,361,620,319,277,318,290,409,721,2059,589,1629,353,2327,794,608,171,99,502,218,368,581,10568,213,277,317,1123,394,35249,360,545,332,714,472,393,470,279,313,679,191,396,10966,159,771,3638,429,403
449,2307,511,4720,524,759,2049,754,575,532,1669,1619,525,3322,1518,3873,748,916,955,1080,1008,446,2004,711,739,252,1474,163,1178,3587,187,1766,1235,398,361,522,69,569,1464,817,213,882,823,561,175,1192,2753,4438,632,6646,807,962,866,448,694,690,429,864,20760,323,583,4488,2210,613,73279,511,1109,0,2551,1196,1947,601,857,537,1109,350,224,8071,361,662,4520,207,481
450,3444,458,7914,4054,39,2469,1661,1218,716,7673,2196,463,1489,1843,10177,799,1361,1492,2119,944,691,1034,215,844,2004,2527,618,1203,8569,655,4457,2147,3698,423,1322,190,1094,1891,1262,519,1648,1884,1083,577,6075,1785,2725,854,9832,2429,2438,842,428,830,895,1378,863,39584,894,658,422,3942,2846,59918,936,1406,774,3187,637,396,942,907,256,2802,1095,1531,34811,643,2099,8676,1195,1275
451,24708,4363,17036,2425,11731,12006,5176,3980,1713,9582,11000,3557,8925,12996,45816,3035,7272,3931,2082,2953,3267,13523,1054,4640,5778,9136,3951,2246,14733,1086,7841,3114,5822,2920,747,3092,3038,5219,1818,3168,2856,3657,3912,7737,19036,14234,31994,3594,41723,4974,6392,2530,5599,9384,2599,6078,5240,90585,191,5565,17769,9597,2851,880814,4123,8414,1,16011,866,9724,6508,1383,1253,6188,1673,2633,20395,4436,5982,38073,8780,3206
452,3054,771,3439,171,828,1915,377,583,321,2581,1410,572,1128,1040,4901,612,1085,848,724,388,409,1003,167,643,912,1325,425,467,2548,477,988,2083,943,1081,911,974,789,1562,988,722,725,1487,406,882,2186,1987,11748,260,2961,819,977,162,442,767,221,544,897,13599,879,381,16541,3002,974,134893,846,1221,1,2577,722,0,586,520,750,1539,647,350,5991,1467,266,2228,1045,833
453,2998,337,5449,1453,118,2159,1045,643,418,1732,1497,420,1318,2375,6161,2096,1070,1556,1783,867,470,1494,334,1424,1709,1433,323,1232,8540,132,1768,1980,1455,103,389,834,883,1423,649,482,948,1869,522,746,2270,1808,1871,848,9230,1953,945,413,121,1048,142,889,960,19797,775,901,2720,3502,743,64081,735,1112,111,1549,585,2903,1334,453,407,1131,722,534,7877,421,1101,4303,787,742
454,4269,860,6683,1447,2769,3059,1406,1485,1649,7046,5701,1153,2802,3212,17467,2323,2753,1962,4454,1034,535,1262,162,1015,2646,3329,1081,2345,6786,737,3740,434,3096,1274,1308,1504,3292,3239,2449,803,1633,2868,1150,1866,7397,8759,15310,631,14460,3112,3473,775,779,1683,1828,2005,1791,53914,1312,655,4786,5008,3030,97708,1712,2970,140,4985,1198,2685,1619,1478,904,3003,1110,1741,14965,1039,1692,6775,1146,1763
455,12179,1133,15745,3611,1544,5644,3133,1913,2425,6401,5555,558,5000,4736,18136,2786,3894,5131,3396,1884,1371,3507,680,2193,2573,3558,2268,3505,18651,1325,5567,6137,6449,1137,3289,1391,4952,4743,6293,2070,1720,5934,1433,3046,14858,4741,8675,1157,18475,7351,5987,1160,1592,1382,1662,3820,1381,71347,5053,1635,21617,9653,4010,168201,2949,2503,4007,6653,2832,5117,1411,2209,1894,3043,1911,2267,29071,227,7436,32363,2403,1322
456,3207,590,3863,701,909,1785,287,581,190,487,1974,168,1774,2269,6350,667,1049,1350,1279,1038,345,1974,513,1072,994,1626,337,1010,4513,316,862,41,880,215,1631,956,942,2324,488,555,530,559,901,375,1779,3492,7808,869,7573,1585,1283,202,364,748,208,623,643,22957,817,555,1872,2506,2124,101628,1305,1130,0,2704,507,2697,746,695,287,1189,665,635,8303,993,140,1249,805,589
457,32865,3713,47608,7279,3497,17232,9853,5839,5521,16997,10504,1593,15335,9202,41286,5558,9373,7019,540,5033,2387,14223,1347,6145,11856,22412,2133,4384,36692,3003,13110,19338,13941,8538,3744,2485,3243,8473,3856,7535,3208,14198,5762,6273,23597,12123,32070,3530,36969,16685,8432,3396,82,4652,3947,7675,11899,156221,7941,3133,90786,33080,2178,491038,9976,12985,2,20473,4046,624,9639,2114,1929,7155,5519,3952,50784,6687,4647,15402,9185,4839
458,2980,1001,8109,1248,1437,4237,1169,978,2057,5855,5917,2254,3004,5651,26349,2605,927,2112,4475,1069,869,1235,273,1412,2737,3495,1217,2936,7514,1257,2945,364,2403,1503,980,1872,2420,2874,2180,1605,2330,3400,1450,2721,9517,21470,15776,1725,14579,6087,4406,1040,661,2235,897,1832,2829,80045,1845,183,10099,5491,2231,117740,2952,1852,1,6504,1244,981,1995,1579,1930,4583,2322,1762,14300,2431,768,5463,1734,2727
459,3401,239,8058,1889,1767,4586,1470,1344,1924,3140,2824,1497,1903,2788,12518,3435,2491,1753,5047,1210,1204,3524,467,2078,1967,5067,1074,2778,12249,790,5681,4037,2546,2139,1701,1117,1815,2883,4117,2013,2153,2568,1848,465,4975,4765,5077,933,12894,2484,1174,1547,1055,733,672,1813,1869,41133,1744,1970,18247,5300,3862,114886,1765,3184,982,6594,3106,3448,1432,2057,36,678,1701,1155,20673,298,2036,14836,1256,2126
460,4960,462,7118,1591,78,2485,695,670,991,7509,1676,203,2002,1846,7897,1026,782,1054,888,749,375,1524,280,897,2057,2818,645,763,5647,818,1132,3837,1824,282,1918,391,819,1269,938,432,1682,1279,934,1001,3556,2621,8400,309,6091,2371,1378,596,863,741,678,1019,1307,28995,442,431,475,2788,1045,212402,975,1516,1153,2459,919,1485,980,936,194,1344,873,950,15322,708,1634,4282,702,1123
461,7877,1460,11156,1285,1219,5124,940,1865,725,5535,2737,1150,2624,1968,14702,1075,2781,1894,2510,1556,697,1749,191,1437,1924,4267,1148,2597,8429,866,4828,7064,3341,668,3119,546,938,1629,2427,1503,691,2659,2490,2691,8543,3873,8042,2895,13981,1535,2615,655,407,1836,1078,1039,2667,41861,1466,1199,5909,9600,1653,238998,1215,2676,116,7017,1778,4140,1052,1116,725,3137,1810,680,35044,974,3367,10561,2880,1740
462,16150,692,19558,1586,3305,11898,1088,424,2209,6777,2577,2978,4468,6473,18764,1835,3165,1896,228,3441,1150,5243,1702,3970,4314,12136,1990,1957,11068,1440,3490,3679,2097,2279,4013,1838,2893,2768,3438,2257,3054,2979,386,3681,10985,5104,14794,2160,24343,5923,6519,2219,213,4660,2070,4003,2594,60227,2582,1132,11283,9374,2165,311433,651,2860,529,8248,2318,8858,5555,5784,1250,2285,1778,1531,19935,4840,2801,8673,59,1824
463,6800,2099,16225,2148,1087,4037,581,576,1194,6555,4310,984,2784,4060,14532,2093,2042,1931,4296,1698,864,2833,891,3306,2539,4734,1865,3887,12313,1385,3622,1714,2726,1653,2759,1251,3996,4572,2154,1264,3132,1651,1651,2776,8583,7632,6839,1220,17416,2954,4004,1215,3230,821,1355,1062,2191,42248,1242,380,5305,2102,1670,133603,3032,2589,343,4919,2354,3605,1863,1653,1578,4064,2041,2159,24168,2018,2012,8224,1725,3720
464,6281,606,12560,1464,3717,3408,367,1146,1351,5543,5874,1766,5400,3999,20698,2787,1367,2339,3288,2820,1321,3461,516,1596,2580,3352,812,865,10985,1420,3796,2124,1970,1373,2114,954,3189,3930,1379,600,1598,4149,1761,2963,7106,6130,7239,944,14541,2423,3189,2167,1038,688,1254,1694,1385,48893,2396,1294,26512,7376,2349,156812,993,2031,0,6085,3577,1796,1668,1500,3105,2040,1105,1265,19649,1239,1695,10826,1570,530
465,14387,550,17773,4503,538,5423,1196,2514,1642,9467,7123,1238,5102,2314,18842,1526,2879,2245,2155,3403,1959,4437,975,3050,3982,1908,1281,1782,15942,981,4577,3962,2670,593,3391,1231,842,3768,2458,3485,4889,4038,1886,2952,11526,5104,14664,473,23739,6384,4266,928,3208,2275,1344,2152,1754,50301,1955,668,3610,10988,1581,366527,2314,2527,1709,7756,3965,1098,82,1898,426,3064,2211,1386,40256,1797,9175,23640,1216,2128
466,9228,2339,16698,2286,3269,6838,1838,2366,3863,12266,5608,2850,5709,4891,21675,2135,3524,3081,6324,991,1120,5203,768,2156,3786,11112,2114,2122,18204,2202,6606,4384,5124,1940,1543,2315,4319,4725,5567,3394,3860,3178,2965,3206,5036,9805,10712,3153,31091,5077,4246,1768,1019,5554,546,3162,1240,89251,2418,2238,11686,9741,6354,198874,3446,6115,847,6737,4517,7170,1529,2101,1323,3446,1748,1597,24138,2951,1484,16959,804,2152
467,4761,393,4780,334,802,2696,1176,339,886,1995,1084,569,2176,1435,3348,750,1150,720,1537,567,473,1714,192,965,193,1750,328,588,3711,539,1551,3811,704,878,427,184,561,723,462,660,943,1436,703,621,4086,1816,3138,345,4745,1385,1176,478,590,1300,394,851,648,20435,907,1151,7024,1943,1000,136172,479,1192,691,2338,977,705,882,888,670,1070,605,482,6985,192,1000,3890,1143,349
468,3658,1984,10919,1369,1194,1745,404,265,1413,2983,1643,773,2044,4211,12900,1577,1733,2319,3467,3134,1173,5726,377,1923,1786,2543,719,1633,8856,1496,3004,337,2261,1175,2696,1701,3635,3153,1305,1436,1877,2414,1036,503,4061,8742,8322,829,14315,2598,1950,1098,1103,1286,731,2538,1981,37583,2025,1614,6144,3289,1516,85300,2047,2120,326,2651,1760,3985,660,793,1812,1157,1229,1260,13903,994,1402,10827,358,1888
469,3290,307,3339,685,1502,1847,498,151,325,1194,2045,428,766,1549,6226,432,1045,447,404,665,412,1752,206,1045,950,1475,434,740,1813,252,1166,121,1001,920,1357,318,300,876,457,461,615,563,198,964,2124,2949,7675,503,3521,1286,531,109,266,223,543,471,772,20348,313,288,5631,1770,931,94032,1353,1353,0,2114,808,1446,1101,431,277,670,889,352,6568,1699,910,2158,337,280
470,5917,1288,7855,5379,1489,3451,472,610,1576,5577,4186,817,2374,3767,12070,1696,2975,4134,3583,1932,1058,2238,246,1379,1749,4777,1162,2979,14249,1049,6878,3801,4482,2414,3219,121,2335,3176,2828,1101,2053,2785,1585,2428,7503,4248,4410,1798,20495,6160,2565,1832,1959,3524,1393,3846,1643,67155,1936,1965,1936,3453,4059,111962,1215,2823,2980,3590,3236,5011,2765,969,1255,2132,2213,1400,29936,743,2744,9327,2337,1976
471,2184,329,3296,421,1498,1090,485,432,543,2064,1211,154,749,478,2953,709,711,337,1406,642,404,1080,172,623,1279,1098,380,366,2253,296,1252,219,1067,466,450,503,822,1010,976,277,497,763,201,678,962,1754,3420,607,5179,577,516,673,254,449,186,528,403,10488,354,231,3954,2285,1053,28102,683,345,1,1156,989,208,389,423,209,707,488,68,2855,232,719,3186,272,863
472,3106,241,3654,328,1331,2521,81,98,436,1939,453,230,1145,655,5464,334,939,807,824,419,307,1827,659,480,359,969,488,881,3191,279,1552,1643,1341,344,260,501,631,848,135,1232,272,1189,423,529,1754,1892,5866,409,3830,724,209,628,396,595,319,252,489,9075,232,71,5398,2279,1575,64130,815,692,0,1293,682,456,325,256,461,1010,150,695,7796,641,347,2199,119,392
473,1605,1213,5768,666,5809,4282,3412,1578,1259,5996,5174,1513,5983,2781,10841,2070,1253,762,960,1810,1200,1896,526,1706,2189,4405,203,2048,4802,615,2227,4172,1582,1388,0,2844,1859,1732,1450,1650,798,1711,1665,1969,5703,6148,20561,2350,8052,2862,1966,63,401,1904,1081,2380,1208,35135,1652,398,23489,5579,823,234655,1279,2263,0,4321,1674,125,783,1065,1354,2876,201,361,11296,2635,583,1917,996,2037
474,12940,2172,19693,13668,0,6156,2072,1500,1453,11853,3614,128,2914,4753,18668,2547,2792,6403,5063,1405,800,1405,335,841,3974,3878,2807,5606,24838,3636,4849,4954,5644,1724,5555,588,2719,6211,3025,0,5434,6438,1263,254,10113,7082,8180,1594,23348,7187,4842,1424,1363,3819,2070,4560,1851,95874,1857,4825,0,8582,2419,170303,3793,4006,9644,5583,5513,5496,3121,2280,796,2509,1842,4008,75487,1009,8535,23072,1887,2042
475,1657,311,2719,444,2226,1891,256,443,785,2113,1755,470,1361,538,3679,624,786,498,2232,483,294,620,101,817,1249,1654,178,406,1881,141,1284,13,1028,287,369,751,427,1013,1113,568,634,1298,256,348,1647,2478,3655,396,2791,521,861,528,184,602,312,660,391,10818,476,382,4025,1929,529,23255,327,622,555,1498,913,628,172,377,610,665,233,539,3505,135,255,1334,343,736
476,8965,661,19090,3408,1918,6208,1161,1153,2730,14995,3837,2977,7737,4291,17888,3829,1983,3469,5237,3420,1835,4772,1542,2921,4295,5625,1748,4223,10709,1884,6658,5076,4052,1259,4490,2135,3992,5711,5390,1068,2314,3779,3096,1451,9764,6863,6768,1940,21011,3821,2534,1607,1479,1787,3600,2077,2407,44423,2795,1692,35647,6579,1751,159471,4030,2942,0,2456,2041,3226,2558,3042,1452,4672,531,279,23763,1856,5695,23120,2536,2990
477,1739,401,5660,1260,1202,1379,272,151,1218,4843,1297,609,1125,1395,5794,896,1130,907,2026,710,460,1200,155,908,1061,1085,449,683,4489,237,2034,483,1691,495,1035,931,403,826,1158,720,1611,1041,161,237,1884,3116,3901,613,4963,1381,598,268,191,368,439,404,632,25647,631,620,676,2476,1123,32294,923,727,1215,1975,476,551,730,147,356,1442,738,598,10571,253,1421,3857,726,658
478,4716,848,10939,2790,5191,3179,999,365,1315,5354,2793,2142,4513,1890,11364,1396,2200,1954,3682,1337,812,2538,752,1630,1821,3637,1117,2153,12171,593,5768,2629,4040,186,63,809,2437,2714,1068,1720,1471,2079,140,1087,5252,5142,11544,928,19427,2088,1436,1158,1947,717,285,2291,382,28713,1483,417,5238,4824,1348,124640,1277,2247,0,3497,2321,3554,862,1391,1661,1605,720,1191,17069,1439,2770,13925,756,1722
479,13648,1420,19623,3144,3996,5186,2495,3016,1170,13734,6111,1726,6044,3528,24644,2605,2161,3994,1904,861,1383,3066,636,1039,6174,4856,1086,3284,12232,778,8239,7768,5134,1649,339,1057,1482,3729,2374,4373,2827,5026,1897,4142,12728,8470,18334,2446,30232,5421,5134,652,1795,2070,1329,2450,3495,75158,2509,2810,22698,9518,1727,432905,2961,2059,1456,10273,3442,4509,251,2029,3157,4746,1848,2903,51475,1789,5132,23193,2920,2912
480,3288,391,4961,559,8288,1813,603,741,374,2141,2041,298,4033,1781,7227,1090,1581,823,938,687,449,870,393,572,851,1594,619,998,3335,529,1746,1600,1105,596,1757,1045,1390,847,1018,1136,1108,1738,482,1035,3403,3571,10456,952,6993,1322,978,568,629,798,382,1399,1388,24740,1638,820,24380,2371,2336,113851,1018,2284,137,2921,630,924,662,445,285,2009,539,786,7947,837,1386,6104,1158,938
481,2957,344,3897,1059,2,1151,249,343,182,1417,348,25,589,886,4087,157,319,1525,1155,453,322,589,131,280,627,782,336,760,3659,674,1352,827,590,330,790,226,278,464,439,0,834,1168,257,240,3529,753,3341,184,3827,573,1350,396,347,367,499,330,395,21874,425,869,0,872,600,59471,792,1036,1992,714,437,97,782,665,415,439,341,789,10975,182,3183,5366,303,626
482,9539,8590,17828,648,1188,4490,2130,1374,1685,8775,6733,930,4296,4864,19717,3287,3385,1207,4143,2825,1669,3496,554,2843,2774,6685,1240,2299,11433,2630,4120,3489,3102,2350,1985,2832,3284,4997,3052,999,3120,4904,232,2247,6748,6598,1746,662,17776,4164,1555,1723,1078,1837,219,3938,1276,52365,1931,1481,33556,8294,1520,164891,3794,2205,0,7236,2325,4626,1689,1933,2698,1862,2860,1102,11710,1793,1279,8859,1657,3465
483,11579,1852,19023,6456,2,4847,1752,863,1962,10697,4330,772,1277,3457,21977,2602,1759,6324,4714,1880,1148,3934,630,1598,5185,2598,1971,4473,28581,2729,5200,2402,5115,750,8344,684,1672,6259,4016,0,5695,6142,5405,1895,14646,6848,3192,1754,28006,6956,3399,1280,1103,838,1188,1971,1438,82667,1063,3130,0,4076,1562,243931,3823,3204,4059,5041,5036,7405,1560,1422,1607,4365,1916,2559,52102,467,8699,20148,2073,3117
484,3349,1417,11374,1738,1138,4573,953,1397,2564,6917,955,323,2864,1757,7243,2358,2363,1145,2323,1283,1209,3200,231,1387,1233,3537,1055,1583,7860,602,3646,7368,2957,1452,673,1385,1377,4413,2444,1689,1507,3585,1100,725,4620,2836,4582,1202,12449,2646,2553,268,1057,1318,588,1758,1894,21341,1726,855,17805,6144,2476,96119,292,661,463,5810,1788,2559,2450,1794,2235,1650,1120,1874,14030,922,1066,8726,1115,1718
485,3437,500,5751,1486,1110,1831,1194,488,890,6497,1584,268,954,895,5547,1203,1423,1461,2897,636,596,1496,125,598,2462,1057,397,1348,6457,565,1457,2226,2113,262,471,574,1072,1155,856,395,1353,1880,564,81,4136,1543,3424,817,6450,866,1335,506,662,691,159,848,894,22142,340,695,848,4294,1046,47856,1018,334,2079,1715,1184,584,810,872,861,1563,816,1234,13840,5,1534,5974,439,1197
486,12470,898,17863,5060,138,2847,1771,2433,1743,8992,3566,366,3344,5117,22376,1824,1852,4508,4102,1476,1213,3148,468,2126,3035,4260,1504,3756,17920,2253,4866,4699,3360,666,5891,151,2163,3037,1983,1411,3558,3135,1804,655,10658,4236,7092,1880,22955,6835,2666,1056,1657,1081,1633,1465,2784,80400,1210,2833,0,6532,2497,153621,1712,4237,3255,4915,2147,6015,2311,1429,1437,2017,1564,2815,55549,1040,2325,7270,1315,1946
487,3817,933,5745,324,3,1323,93,964,2119,855,11026,2044,1384,4997,28566,1498,898,1244,2499,646,447,593,129,429,1616,2623,600,1282,3311,1171,1185,30,1635,672,5705,769,1128,2379,2384,60,1035,2409,2265,1913,16556,15435,14227,577,10013,5328,5037,683,227,2591,670,702,1975,73651,900,465,4396,2173,1762,116337,1457,1020,0,2738,1269,1125,1615,1352,831,3938,808,1790,4797,1635,341,2837,727,1840
488,16,1,0,0,782,0,4,469,0,0,3,0,335,0,0,0,0,0,0,1791,1593,3947,588,3186,3,0,0,0,1,0,0,78,3,0,1,0,1,2,1,0,0,0,0,0,0,2,4158,95,449,0,0,7,0,0,0,0,0,0,2,0,0,0,9,97018,0,2,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0
489,1615,876,2650,238,233,1848,89,526,932,267,2231,298,2020,1781,4726,714,947,545,938,601,328,663,161,890,658,1810,545,480,1317,456,716,849,1319,1318,223,914,793,700,887,372,571,731,196,628,1810,2624,9581,618,3794,1167,1298,372,378,799,754,304,619,19719,306,685,6212,1889,807,118225,1239,933,157,2664,542,1419,629,265,1182,2016,327,100,3974,846,200,840,889,663
490,4102,739,8697,1103,1590,3700,894,1193,1644,11594,2747,801,1679,4084,11948,2360,2149,1561,3586,2331,1043,3533,1115,1448,2770,4044,944,2185,10045,1509,5550,3194,3160,2294,1232,657,4328,5993,1940,3113,3720,3090,1453,380,2844,4233,6489,1093,13403,3801,2455,457,1273,1871,656,2178,949,49844,1427,457,3245,8472,2776,107716,3579,2252,996,5714,763,2813,2042,736,385,3565,1170,870,13582,769,1712,9716,185,1773
491,7826,1554,17985,5865,3818,6295,1676,1162,1972,7672,4846,1195,4301,3913,17529,2416,3395,2701,5480,1330,795,4071,1047,1869,5778,5841,2386,2355,15794,1380,6165,6109,6656,2350,3977,1181,5585,3706,2673,1044,3085,4222,1922,2144,9438,9176,8140,2199,20674,4792,4206,1132,2604,1890,1633,3250,2157,80434,2771,2593,14248,7887,3754,254133,4569,4607,2881,8886,4429,6814,4641,2089,2675,3008,1516,3252,47434,840,6040,22055,4055,2905
492,3850,0,5901,486,940,1677,1391,142,566,2064,901,508,1113,1522,5384,435,907,521,581,462,445,1129,487,502,576,1408,386,986,4207,488,1488,2014,1664,616,493,218,344,1020,530,276,767,1673,0,1,2379,2154,4813,497,3491,1006,840,267,447,964,222,505,358,21182,374,329,6804,2111,1140,109023,1214,646,0,2100,632,1236,954,731,827,534,806,785,5036,536,631,1585,378,441
493,3142,881,10815,1798,8751,3305,1424,1892,2035,5074,2501,652,2107,1978,9301,1855,1426,2499,2522,1785,976,2268,683,2609,2796,1251,550,1590,9779,722,4530,2071,2200,883,1778,767,1884,2869,3044,859,1288,3645,1437,1290,7091,7592,9592,2565,9956,2082,1704,1350,552,1732,1998,1672,1361,30404,1587,1869,38012,4775,1433,133791,1844,1055,314,5356,1636,2713,1560,1870,248,1809,1961,549,20119,391,3762,19368,425,1510
494,1957,68,2731,238,527,1105,308,404,583,610,1031,279,1102,1550,5991,191,1052,248,969,834,527,562,224,726,940,1449,277,694,2574,220,1341,935,634,353,360,233,459,619,920,402,394,444,925,712,3407,1896,15646,839,4258,1004,689,289,289,411,514,567,556,17076,595,524,780,1927,838,115663,874,1897,1,2079,890,678,608,88,375,1169,478,1253,5275,582,749,2918,487,593
495,9801,3673,14041,2828,2820,3107,3247,1559,1403,9617,6456,2607,6003,3302,16689,2096,1356,2937,1404,3627,1840,6447,1163,2650,4525,2733,1132,2804,18309,2618,8499,4866,4814,683,2229,3089,2425,2002,3257,2073,4060,7205,849,1973,9658,8473,17495,1252,25626,3146,3363,1268,2755,3740,427,4617,2760,73370,3016,987,7417,13043,1224,366029,1826,2516,1305,7408,1926,2998,527,1882,1844,5326,1905,2947,32768,1876,1760,11825,2070,2348
496,5116,1418,12346,1558,726,4403,2082,1712,2240,4814,4975,1831,6246,5909,21169,3033,2885,1557,3927,1557,756,3415,444,1581,2933,4906,896,3344,12127,2107,4038,5764,3340,617,348,2273,4493,3942,3184,0,2271,3141,1622,2746,6272,9812,14384,4211,19180,6047,2796,1844,2205,2755,2242,2486,2460,70501,5065,1545,26394,10435,4147,193330,3046,2701,0,7547,2618,3626,956,1830,2565,2700,1706,2658,22877,2631,925,10602,1703,2744
497,3066,826,5521,443,1848,1915,217,467,978,1877,938,609,1293,1044,5130,508,1005,1020,717,553,503,712,369,885,1309,830,380,1188,2624,138,1552,2326,1128,779,849,399,552,911,488,1037,718,899,631,1154,2104,2121,4817,244,1884,1281,613,675,407,459,548,254,515,13276,350,452,9309,1876,694,129740,1170,750,243,1829,710,909,307,234,101,1152,135,636,7487,1061,1496,4382,25,633
498,2609,598,3408,625,663,1907,745,1001,510,2194,1364,415,2030,658,5482,530,507,1372,988,794,751,1183,409,693,1394,2662,405,1477,3349,382,2136,1730,595,510,337,401,313,746,310,342,1120,2481,926,720,3914,1382,4347,503,6980,1684,1349,951,1012,322,11,758,641,19709,374,403,1427,2710,735,91106,1226,1283,439,1634,663,371,374,770,819,1024,714,775,12921,363,1389,4674,730,742
499,5263,330,7986,1641,119,1686,2400,1121,1506,7202,3856,902,3873,3564,16849,2078,3107,3785,3203,2099,1551,2272,420,2470,3983,2193,1815,1544,9583,1248,5636,4637,6005,118,1588,1927,4220,3105,2783,2700,2137,1619,1783,730,9809,8894,4856,1008,17644,5507,2054,1163,1434,2612,2100,3120,2459,51346,758,608,9236,8339,2368,30678,2144,1021,3116,4503,2419,4137,2245,2508,1896,2491,922,992,15517,483,1966,12449,2014,1192
