,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
250,10955,679,2073,9615,2977,629,3465,1428,1154,1731,2211,3296,3830,3542,16224,1455,2221,3141,2424,2101,1495,4798,0,1422,2478,681,3820,920,1730,14867,1571,3840,2401,2780,257,1815,248,903,1562,1563,1098,2775,1497,927,1609,5938,8070,10118,188,13568,5141,2264,1154,459,1956,2641,52800,2295,858,2957,2438,1010,144610,1483,2944,4520,1797,916,1461,939,3446,1537,711,784,443,49445,1220,3795,17375,2282,1426
251,11791,1801,945,17781,2248,11330,6872,1508,396,2740,6723,4006,3304,5380,16574,1729,2041,2771,1822,5177,3207,6128,120,2716,3730,3727,9235,3544,1561,9540,3593,5699,933,3628,3549,9073,408,2145,1732,2248,1103,2063,4479,230,829,10080,4311,14351,2378,12515,4400,2305,4685,1549,2006,483,71466,2825,3328,23746,6567,2685,255070,3986,1867,7860,3010,8697,1675,752,1982,2349,1272,1210,3335,30152,2023,2381,17958,1232,1784
252,24,0,0,1,0,5,0,1,1,0,1,0,0,0,31389,0,0,0,1,194286,112644,349829,96806,77835,227887,46072,1,0,0,30187,6493,16515,0,2,1,4,1,0,21484,2,0,0,0,0,0,1,0,7,18125,311768,15370,0,0,0,58582,0,2,4,1,0,24649,0,389015,0,0,0,1,0,7694,0,0,0,1,0,0,2,0,1,0,1,0
253,13591,1065,425,9890,1133,1976,3456,850,1768,1184,3995,1290,2977,4333,10855,1545,3026,1398,662,1813,1830,4419,1069,891,2342,1755,4238,613,41,9418,172,2976,3576,3584,2293,2565,768,1829,1993,1576,2029,923,1984,938,2938,6684,1620,4763,659,9909,3887,3501,1313,2689,329,3602,33650,623,18,23302,8726,1201,152118,537,1476,3064,1755,1489,768,841,1621,4683,2663,596,1386,40696,1686,2038,22909,1403,1268
254,4826,601,583,9838,1918,1276,3184,1092,599,1606,5645,2581,2098,3361,13223,1160,2609,2071,1789,1208,631,1553,99,570,1641,2027,3949,1104,1614,8911,361,2819,6245,2961,2099,673,963,332,1651,293,2590,1336,1693,638,2102,7432,5265,6566,584,13545,1928,1823,1576,1159,2288,1698,55059,1509,806,14183,6521,1245,115148,1800,2555,4342,949,1420,688,1964,1967,1853,1346,757,3188,20763,895,530,5658,1189,1403
255,2140,87,179,1712,1334,119,1202,317,149,119,2748,668,348,1479,3486,347,291,576,1268,469,476,491,280,132,784,376,1126,237,1012,3532,247,904,253,1320,237,1291,63,161,373,461,193,609,445,574,147,1978,1095,2610,146,3744,1137,1110,180,136,522,252,17913,191,464,0,760,1414,42689,710,570,738,842,173,107,1185,205,608,433,120,305,6632,556,988,1821,390,647
256,9310,1642,770,29110,5818,9300,8021,2716,1268,2847,7549,6091,3465,8469,31104,3498,4595,4365,2837,6131,1321,10279,598,1945,6903,953,3694,1559,3450,22753,2123,3784,8208,3869,3301,3137,1212,1781,4686,4186,2376,1629,4345,5504,1846,11619,8359,15443,2294,24610,13528,8385,9216,2077,6844,5725,88820,5398,3174,7376,6960,1528,408595,1103,1431,8448,1159,3873,2330,6957,4444,4914,942,1480,5197,45991,3245,2691,17905,4577,2768
257,5951,949,872,10990,3131,0,2524,840,1095,299,5804,2030,944,4346,12062,947,1693,2659,1563,1725,1057,2266,607,851,1486,1605,2339,1315,2165,9887,1492,1742,2246,3325,829,1524,739,1408,2892,2956,0,2339,2427,1562,1301,6699,2724,6050,476,17701,2721,1430,1547,322,1178,1387,46726,1710,1043,0,2260,1163,119325,664,4183,3631,1355,3133,729,2573,1191,1325,866,382,1317,30291,1033,3508,11643,646,1589
258,8115,1164,1901,9200,1663,2041,2168,1067,1545,1641,4640,2903,2884,3490,11831,651,1947,2306,1469,1203,1065,3129,894,872,669,2072,4698,1096,1112,8217,1422,2500,876,3717,1334,2046,586,694,1443,567,1530,1229,2898,1454,2306,6879,5921,4753,854,6204,1998,2463,859,613,2232,1922,50256,1101,408,5033,3249,2272,108832,1095,1953,3446,1179,3315,500,1460,2152,1254,1290,978,904,25893,728,2645,7324,1562,853
259,10862,2297,1238,13497,1546,4064,7002,1691,847,2826,4818,4992,4386,5455,24089,1729,3771,2365,1569,2166,1238,2318,575,122,1453,2008,4922,1422,2121,8586,1468,2891,2525,1237,1934,1483,2854,2466,3111,2776,1403,1703,2248,2630,3384,6140,10728,25927,704,13082,4243,4199,2570,2051,1488,3575,71604,2280,324,24003,7216,2036,255556,3163,4621,9078,2297,2925,834,893,3240,5666,1175,820,1762,13217,4151,1838,12788,2714,1912
260,8580,640,1343,10485,3682,640,2940,803,826,1171,4129,1593,1667,3428,10460,1246,1064,2497,1224,1044,629,886,317,711,1036,934,3096,1204,2478,11285,1091,1653,3457,2848,1582,5004,863,824,1203,1260,171,1862,3306,1016,777,4641,5130,7848,993,10558,4178,2880,1354,1082,1227,1317,47436,393,1138,120,2912,1399,101368,1997,3237,2188,2250,1438,369,1691,1539,1718,769,772,1463,30846,864,2674,10049,1938,1059
261,1359,206,52,1067,103,1021,790,274,163,206,424,886,489,544,1745,319,360,133,85,269,207,364,0,144,273,301,752,24,115,1147,123,460,1191,210,398,0,146,438,117,156,0,145,507,192,283,993,392,1352,219,1491,111,285,298,179,239,351,6187,463,81,5900,899,171,25358,132,117,631,103,337,195,66,258,473,133,87,340,3477,169,167,1654,189,346
262,3427,940,475,6178,1459,2267,2872,1236,312,415,3348,2461,3493,1872,9943,1267,2173,1324,848,1794,635,2197,604,413,1393,992,3405,869,379,3667,372,2384,3377,1705,420,80,294,1042,1411,1137,1433,487,1662,1436,1060,4180,3255,3990,1435,12741,3842,958,1527,627,280,1137,24046,1290,1084,22491,3140,711,89113,1435,754,3017,692,1692,507,877,1054,2318,1119,375,723,13363,1000,1956,7700,1037,879
263,1111,117,133,1563,130,930,352,253,164,256,699,464,527,434,1267,288,505,413,464,426,108,556,12,165,309,211,741,130,152,1604,111,421,655,264,167,69,51,251,422,204,122,145,90,186,307,1187,461,710,42,1824,198,136,257,111,258,270,4654,223,156,4087,1083,83,24996,145,252,771,130,270,64,99,148,306,103,92,196,4198,129,265,1464,314,200
264,28986,2059,2192,30924,5634,18454,7239,4445,1919,2351,17298,10774,6003,6080,28097,3421,6178,4466,2934,3171,1747,3047,254,1303,2179,3489,6508,2919,2648,19027,3334,4080,6436,6178,1434,2144,2782,3260,4181,1478,4068,3819,4693,1482,3853,12033,10619,26314,3148,30111,5562,4090,5617,3148,3032,5248,102488,3018,1030,77385,12891,3946,215763,2769,3129,11255,3164,1592,2539,1751,3882,8015,3339,1331,4060,40849,1761,3535,33198,3816,4357
265,8831,13170,5784,24384,2152,3,4967,584,2819,5746,7242,43557,8549,7579,72444,5585,3242,2664,17950,738,1244,2148,660,609,1727,5407,12282,1723,7591,17653,1867,9445,243,3535,2682,26663,12863,977,8500,5942,0,5864,12356,8502,4782,26891,36207,70021,1348,25331,11679,28007,3163,4190,7355,7598,217159,6424,2219,20446,13705,20194,154727,7792,5069,10371,3843,0,4980,4005,5608,8833,3788,5937,1724,56712,7376,8915,20161,3100,7664
266,5366,1052,869,7821,2730,697,2021,2153,895,1105,5402,2037,946,2699,11533,1083,1875,1757,2078,1473,556,2102,314,166,885,1008,3174,896,1866,11634,1695,3207,2335,3490,676,2396,578,353,263,665,1272,1482,1617,1129,1039,5759,3348,4601,1027,13895,2229,2948,1406,893,1766,1117,42690,1712,2266,962,3086,1615,92740,1442,1068,3496,787,203,745,673,1249,2435,1218,709,1754,20878,705,751,7595,933,1004
267,5,0,0,142,0,1338,0,1,0,0,113,0,942,0,0,0,1011,0,0,18924,14368,27055,2681,2021,14661,1461,0,0,0,4398,0,0,2,0,0,5,539,0,2,0,0,3,2,1,0,0,0,37,0,16510,4239,0,0,0,3517,0,767,0,0,0,0,0,13853,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1708,0,0,0
268,2950,377,979,9532,1953,4100,2433,1840,731,1422,3885,2526,3022,2264,8203,846,2058,957,1710,1571,725,1874,241,87,1044,1199,3077,358,1416,4287,638,2661,2591,2079,1482,1504,444,2119,2533,2351,1803,1164,1725,1190,1122,5722,2783,5626,825,17610,1281,1891,1438,1059,2041,1598,31788,949,922,17425,4826,966,96155,1557,2685,3574,1568,1308,373,884,1668,2609,684,1345,1299,14540,666,1756,12972,2467,1721
269,1880,521,302,8090,983,785,3118,554,826,1876,2536,2019,2375,839,8455,1531,1647,814,744,1353,1132,2184,406,1084,1619,3804,1151,1243,897,6482,173,3437,2172,1364,1684,0,689,2811,1887,1314,1361,626,930,15,864,4664,1234,14238,1550,4954,1062,1571,406,753,2118,693,31436,948,519,15484,3861,1078,86332,1544,1192,441,1182,565,950,1854,1896,1867,270,330,322,34103,473,886,4815,1141,1332
270,2443,332,26,2216,485,961,1448,621,261,204,3135,1522,437,1176,4319,762,1066,894,639,1606,839,1754,0,331,1185,730,1462,454,785,4914,390,1971,711,2110,782,1862,119,406,1160,436,340,1113,1263,249,786,2335,2027,6436,334,6651,1552,882,653,746,620,903,23180,342,686,67,3432,609,80253,470,843,1621,978,1147,106,854,905,951,653,848,167,8547,453,559,3768,527,652
271,1126,186,150,1006,451,16,941,145,143,186,712,404,425,971,2248,138,283,337,789,247,388,241,107,140,332,237,658,261,390,2064,151,573,511,779,205,456,24,137,223,259,0,357,362,136,164,1105,598,1768,197,2181,1150,444,268,66,404,169,10569,294,212,28,643,1069,25773,72,272,311,407,447,243,469,240,394,105,153,315,3641,231,629,2242,370,325
272,9465,6566,5137,20288,5738,8095,5084,3016,1083,2688,22375,6775,2611,3005,26788,2020,9731,2720,9615,6037,3082,6375,2,315,2101,5036,8096,1734,3959,27432,2663,7138,3901,11793,663,8989,2564,1130,5541,6148,4064,5467,8195,3775,0,14864,8586,32861,1127,36162,3306,3945,4555,3480,2942,1502,148295,68,2432,17078,16290,10294,179393,4862,4974,13349,5632,932,2219,1232,291,8460,2832,8633,1228,91232,1181,3782,14664,5150,5087
273,8142,1763,591,7416,1567,1020,3220,851,1562,981,4660,1493,489,2581,9129,802,1204,2145,2164,1034,969,2795,557,594,1091,953,3021,650,1018,8646,1672,1790,782,1818,965,1791,1258,910,978,1658,125,929,1712,793,482,4293,3672,5112,1061,12113,2587,1592,1190,265,675,1343,33464,780,254,321,2135,772,73274,956,1134,2834,1125,2701,96,1709,758,1178,725,1101,2083,19748,870,1494,3231,2082,1191
274,11661,1829,2021,5562,572,254,5914,1036,489,2613,1721,9579,5289,11624,27414,3617,2938,2029,2625,2687,1227,3102,1500,1431,2549,2327,6017,1776,3365,7797,1369,1761,1617,1244,3245,2241,2020,3712,3713,2116,167,2632,4047,1307,4032,7615,12712,24578,3574,22417,7432,5790,2058,3873,3216,3217,54077,1795,615,15964,4044,2102,208352,1874,1757,12150,2145,2586,441,2023,2893,2644,1272,508,1563,16481,6299,1669,16190,2218,1060
275,26595,6313,1870,8120,0,889,6444,0,4333,2087,0,40869,2589,5376,59963,2021,1974,4358,30597,3613,2842,6699,1,1522,3559,9989,896,0,0,1024,2205,3927,0,49,0,2826,1362,458,2793,13957,0,2433,13614,0,627,20760,0,4715,569,67618,0,1462,1560,0,0,2676,113326,7131,617,0,1903,1846,416033,970,6182,2,3257,987,30913,3357,3597,3141,3626,7918,1090,10003,515,43425,41879,1508,3187
276,9774,1737,1674,5461,2190,1,3887,1228,599,309,5048,1409,821,2942,11206,952,1600,3046,1918,868,593,2618,213,781,714,1342,4646,863,1551,9372,1937,2170,1265,2281,547,3838,562,1058,1345,1352,3,2307,2057,1332,964,4252,3208,5273,973,11145,3127,1970,650,0,1704,1096,48555,836,499,126,2378,2360,84511,1040,514,2234,851,1015,166,1594,2151,1387,1503,698,1633,22146,517,2121,8051,787,994
277,8891,1473,1991,13313,1355,3785,4317,873,2005,1878,9622,2776,4697,4300,12747,1596,1762,2145,1871,1560,1657,3517,983,915,1973,2744,4899,1103,2235,8282,654,2334,5024,1562,1103,3721,390,879,1939,319,1928,1815,3535,1507,1115,9346,2859,17331,902,10740,3510,3094,2484,1174,2052,3137,49856,3709,1725,17731,7971,3310,205754,1715,1831,7071,1560,1299,594,1521,1225,4159,476,569,921,24132,2267,4446,25763,2068,1113
278,1473,97,260,1903,287,235,1182,553,333,209,1962,768,469,781,3089,151,498,329,542,610,614,1275,7,279,637,828,740,478,652,2215,115,1364,1465,568,103,125,394,204,431,446,676,651,748,118,317,1577,1030,1884,91,1841,351,233,550,194,261,455,11751,355,165,598,1210,918,33613,836,605,1347,863,662,106,396,147,703,357,32,204,3748,680,619,2335,495,329
279,15267,6853,4411,25700,6882,1436,6962,1552,2,3163,16123,11450,4949,3267,22526,7180,6638,3708,10852,2443,3520,4368,0,1304,2802,4736,9118,4469,5084,26496,2435,19608,4635,8656,2614,1419,6049,2355,3338,7922,6886,3968,6496,2274,1622,9914,15012,15709,7291,37367,6733,9510,3001,6106,962,2640,120277,6402,3058,18452,15346,8386,121139,3162,3302,4437,3206,3995,2342,4676,1823,1968,2799,368,4788,55322,1474,6695,17381,2215,5200
280,0,0,2,0,0,5144,373,0,657,207,0,292,1124,0,0,0,169,0,438,3781,3090,7298,861,2121,4402,372,0,0,0,3383,0,0,604,8,0,2,0,176,0,0,0,0,39,0,0,0,0,1,315,3821,304,0,0,0,0,0,72,0,651,225,510,48,22369,0,0,565,57,0,0,0,129,0,19,0,44,0,0,232,0,0,0
281,9957,1629,1256,14251,3959,1194,6822,2072,1604,1338,4688,4116,4382,5396,21327,1463,2728,4260,3603,3182,1448,4491,1414,1142,2586,2810,6543,2124,2728,14942,999,4652,5388,6921,2916,1720,749,1619,2504,2870,541,1864,4811,848,1332,9657,5767,8862,1160,20458,4691,2495,1500,738,422,3195,50642,992,3970,6459,10091,3147,189503,1262,2442,3422,2126,5533,1033,3119,1605,2206,2376,94,4154,46768,3141,5024,25646,3331,1595
282,11,0,0,0,0,7958,0,0,0,0,0,3,0,0,7206,4513,1710,5517,0,115322,39962,153689,5802,14055,117426,9,0,0,0,45129,0,0,1,6715,0,1,0,0,0,1,0,1,0,0,0,0,0,18,0,300273,19155,0,0,0,0,0,9640,0,0,0,1,1014,292960,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4359
283,39,627,925,0,0,746,0,0,318,0,55,0,1507,0,29,0,78,0,82,3468,3155,6737,1312,706,3568,1040,1,0,0,5022,582,1066,981,164,0,1,0,0,1225,26,3,309,0,0,0,0,0,2,0,9500,1505,0,0,0,1617,0,998,10,0,0,57,208,52405,4,118,0,0,0,0,0,0,0,1,0,0,0,0,0,35,0,0
284,234,309,0,2086,272,632,644,436,349,338,1792,135,95,924,2020,759,749,861,288,1713,774,2228,372,384,856,786,184,391,122,2565,263,1985,881,444,42,0,16,586,928,289,47,589,1148,365,83,1342,893,2849,297,4467,624,1251,88,3,88,643,9092,203,290,8595,967,482,13247,325,367,1077,353,175,159,1,308,888,294,191,175,3668,160,496,975,530,545
285,7799,1737,391,11012,1740,2128,4901,790,559,1072,2796,2388,2614,4051,10900,1318,1939,1926,1983,1718,1557,2223,194,457,1593,1136,3885,1107,958,7172,271,3017,4834,1915,657,417,1014,1406,823,1155,1882,1573,2697,1463,1214,4586,4158,8096,1134,10444,2713,1327,1704,1003,2288,1183,41599,145,1575,4926,3479,1371,106158,1455,1332,4916,1679,2524,746,774,978,3517,861,230,496,15716,2392,1795,16007,1587,1156
286,966,464,213,1729,393,662,371,94,100,154,590,458,319,803,2011,199,270,100,253,373,378,457,11,216,403,342,706,105,134,1216,137,264,123,369,390,642,242,394,450,274,661,81,168,144,263,1120,1288,2262,69,1360,319,510,68,230,257,508,11603,496,21,1667,594,454,22037,610,331,703,425,0,107,277,153,242,100,64,301,2875,575,192,702,464,87
287,4961,772,651,15925,1698,12835,4627,2165,686,2084,2288,7388,5527,3427,12410,1729,4721,1311,1545,2515,2252,3463,526,668,1710,2693,5771,1357,2588,9717,1289,3529,1999,5010,1241,2212,1597,4126,1698,2538,881,1947,4285,301,1076,6396,5596,20534,984,10382,1999,4354,4140,1715,2583,2767,65899,2925,1444,58498,9748,3083,242280,2405,1593,7027,2768,1637,1397,1560,1245,1994,1748,774,701,21055,2774,2151,18500,1211,2168
288,9,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,305,0,8671,10714,17882,5299,3000,14770,10,0,0,0,6314,732,0,0,1221,0,16,0,0,1,3,0,3,0,0,0,1,0,6,0,23851,509,0,0,0,1730,0,0,1,0,0,0,535,11212,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
289,1015,172,105,867,281,100,585,114,261,182,1190,541,524,738,1871,250,469,257,299,207,210,389,111,117,272,561,543,293,319,776,74,534,889,589,269,220,200,262,245,288,330,179,582,254,252,921,978,3428,54,1386,300,487,277,232,192,245,9235,339,230,3445,1304,502,25309,149,305,489,349,475,41,476,381,547,228,219,90,3011,324,211,809,187,339
290,153,1440,0,0,0,2,0,1,2,0,0,0,0,0,0,0,1,0,0,7911,8531,13703,4060,2278,6268,17,0,0,0,3345,5,0,0,0,0,3,0,1,3,6,0,1,1,0,0,0,0,8,0,9385,446,0,0,0,1309,0,1064,0,1,0,1336,1,11559,0,0,0,1,4,595,0,0,0,2,0,0,0,15,1,0,0,0
291,5024,769,138,5494,557,2031,1947,730,389,468,3124,4070,4539,2726,8812,1071,1983,1469,1079,1441,772,2576,697,706,1394,1483,2346,267,900,3984,855,1754,2926,1506,977,599,1582,1214,1483,1215,483,1280,2281,597,767,2244,5222,6325,1128,5497,1963,1895,394,821,999,767,23992,992,9,13804,4437,2474,32223,1478,2423,2861,933,1565,1069,706,940,1950,486,801,622,5986,2329,2824,4587,991,790
292,9935,1115,803,8617,1331,5178,4207,1834,675,1502,3668,4137,5416,4169,9921,1686,2567,2111,1646,1769,1192,1791,632,943,1799,3616,6024,1317,862,9467,1228,3180,2117,2647,1051,1353,828,1084,2529,1818,563,1677,2433,2237,2873,9239,8978,27635,2443,24231,3208,3286,1892,2034,3322,2263,61640,1654,1192,28864,3751,1920,255763,505,2649,6422,1590,2064,1251,513,1533,3270,1928,661,1616,10487,2445,5005,11928,1967,915
293,8159,655,1075,8469,2814,7072,5087,1682,501,1053,8239,2015,1744,2835,10680,672,2419,1535,4561,2396,1448,2677,138,659,1315,1247,2830,877,1967,8752,706,1971,2190,2052,1038,1767,891,1633,1043,660,1845,2576,1293,1235,854,4822,2492,7369,1224,5420,1335,1573,473,925,780,1527,37859,2365,234,6338,4027,2613,155610,1881,471,3513,486,650,842,509,581,1630,281,694,804,17713,417,627,2617,742,1077
294,5099,767,654,10836,1745,13,8924,475,962,995,5627,2265,2784,3523,7372,1507,1695,3235,1161,989,1269,2828,203,1065,1873,2290,5034,1003,995,15913,1239,3337,4311,2480,1288,3018,294,1197,3251,1942,867,1150,607,246,1121,5176,4541,7236,1024,17411,5058,2191,1776,1391,1668,2035,35182,1754,732,4125,3423,1085,186407,1101,1187,3319,2047,4161,51,1163,1651,988,1305,745,1957,17767,3203,2411,17458,1874,555
295,8636,902,475,7708,2487,13254,4439,2417,1503,859,8692,1648,2165,1240,9296,848,2272,1285,1806,2439,895,3940,53,985,1088,2095,2717,664,761,5726,158,2137,3928,1441,1400,1411,981,1274,1762,2536,289,1848,3418,842,2329,8030,1566,15828,1546,8431,3114,1788,1109,600,1657,1397,31920,2134,840,39662,4085,1100,225858,2036,1173,2571,2786,3697,1194,1891,367,2910,483,827,30,25754,2322,214,8057,1146,1973
296,888,483,164,1884,162,856,1440,344,342,356,1768,929,897,800,2020,533,618,304,706,1008,606,1040,208,290,1106,672,1119,334,478,2487,271,953,324,350,223,223,424,777,422,418,209,334,974,566,522,1858,1573,4573,392,1245,460,561,266,124,310,374,13369,605,199,2673,1552,454,48236,374,378,1003,398,0,200,312,533,553,528,169,420,3765,950,522,825,378,375
297,7343,724,86,11204,1660,3634,4400,2037,750,836,5417,2841,2634,3126,10770,2030,3353,2973,1404,2618,836,1653,834,1932,1747,4321,6059,1106,1817,14085,1158,2746,6052,2795,2259,3578,378,1961,2046,2021,1529,1323,3889,489,677,12654,3166,14946,1759,15769,3714,4517,997,461,1220,2491,58149,1605,1070,34160,10683,5649,236684,1069,3322,2787,1150,4748,638,2725,1238,4152,664,437,2234,70733,1424,4651,15076,965,2622
298,1366,158,162,1864,338,583,948,200,3,324,1186,394,317,863,2644,357,610,340,798,761,510,845,91,264,529,677,1013,301,166,1334,166,231,133,496,319,743,29,606,118,463,365,327,987,234,321,842,878,2800,325,1960,218,460,316,333,371,555,14693,218,251,1971,1620,636,36448,295,221,1679,200,1503,118,577,172,466,11,502,183,3219,258,90,1296,264,370
299,3857,660,463,5336,710,97,1384,778,934,1349,1330,2123,1634,1278,7527,943,1510,1173,1112,740,807,2311,591,345,1468,1942,2022,757,653,5072,471,1602,3047,931,663,620,587,1081,1793,1284,218,863,1401,1097,896,1620,3236,6377,704,8767,2891,813,549,295,1332,544,23630,1123,185,12599,3927,764,70353,654,631,2975,992,543,307,1284,589,1226,556,554,653,6559,449,503,2825,578,915
300,6826,1329,103,10770,2411,4499,3162,1881,1456,1759,4970,2688,2541,2540,12078,1314,2481,1789,2131,2238,1103,1002,552,1112,1806,771,2257,662,1703,7120,746,2679,7793,2448,799,825,359,1297,1820,1415,2015,754,1020,591,2447,5552,3798,13281,830,11624,1453,1180,550,962,1274,1525,42382,636,1143,18295,3542,2577,157184,1465,3569,3469,1836,2559,1238,1802,1646,2799,1207,182,1253,16085,2211,2952,11862,832,1413
301,4105,433,362,5659,282,1512,2277,432,640,908,843,1922,1275,1938,5260,721,1675,838,1865,992,672,1857,466,636,874,1058,2340,221,824,5447,287,2286,1522,1486,1493,198,174,1147,1789,723,1006,761,612,902,296,2534,2651,3121,358,4889,1480,480,822,558,1190,1029,25999,1284,901,4163,1774,1223,69605,1440,751,1731,972,1154,225,799,350,707,565,450,512,7885,321,886,4497,1277,717
302,3820,306,339,4065,1912,2401,1965,521,128,486,5181,936,642,1982,5062,712,899,1664,775,653,203,799,140,423,542,357,2465,640,1080,6032,606,1210,2026,1088,637,1549,424,351,1009,282,507,460,611,820,596,1461,2340,4111,369,5035,1000,995,973,266,711,453,23646,703,100,101,1549,669,86020,928,1638,981,1012,533,514,972,259,468,564,212,690,11012,528,922,2733,827,465
303,1921,231,113,2153,557,1075,772,280,350,329,1855,445,803,809,2088,580,583,408,237,558,421,438,0,229,599,850,774,281,543,2385,79,1169,1516,1009,506,311,177,236,716,397,633,427,1143,195,278,2068,865,2499,316,3799,706,581,342,143,167,435,12995,310,290,2970,1660,673,45370,507,623,928,450,695,337,272,265,1488,393,202,236,6571,778,735,1830,173,564
304,17991,542,480,11498,4117,278,2172,858,451,1100,3111,2269,1824,1839,14715,1775,2196,2772,1651,2129,816,1830,149,247,929,2790,1471,249,1178,11817,2409,3267,1806,2936,756,1710,797,926,1207,2168,2076,2389,2338,1191,1029,8919,2746,6475,991,17396,2503,2928,1782,843,2202,1829,42827,2070,887,4353,5095,506,102562,1488,431,5013,2150,1586,1365,600,1538,3282,945,1116,1466,26395,331,1291,8516,1397,2211
305,382,34,28,463,217,205,272,91,75,121,823,152,158,123,877,71,81,86,252,164,201,237,30,35,196,211,244,75,74,596,36,192,113,160,50,166,32,111,224,101,79,140,133,116,89,299,232,1291,62,581,132,255,56,226,71,207,2956,117,50,988,552,92,10485,15,61,349,185,22,31,83,69,138,85,49,54,1058,68,130,607,59,92
306,4991,1151,357,8463,1383,4611,3636,1666,1031,1342,8210,3342,2716,1004,8606,1131,2919,1415,1195,1628,671,1958,507,171,1351,1575,1544,634,1668,6758,968,3424,2174,2518,1775,1591,569,1680,1824,2204,166,1968,1744,1208,1299,5509,3535,17258,1283,10026,2489,3436,610,694,2212,1870,41230,1270,1089,19348,8615,1247,92797,2051,1345,4507,2335,2912,939,1204,2179,3707,945,2317,1667,25003,1237,330,6751,1327,1892
307,1747,1137,209,3413,920,1519,1495,588,304,427,3595,1038,833,1388,4992,394,887,694,992,586,425,787,0,101,795,431,1445,817,502,2622,445,1122,1422,831,420,2033,140,401,938,275,1,636,998,429,529,2414,1149,3096,536,3486,702,910,829,665,689,826,19809,350,447,5326,1303,933,53446,432,648,2163,1144,254,281,1077,727,749,441,49,261,6876,1106,596,3347,725,806
308,5810,1754,1304,9469,1618,302,3779,960,27,1910,12836,1544,2458,2761,10383,1711,3013,2024,1766,1740,809,1717,6,501,1431,2477,3158,1452,2057,13038,1668,4131,6505,2535,1046,3533,893,1568,2160,2596,326,1451,1931,601,682,4660,3324,7235,581,13778,3681,2952,1873,716,2514,1947,50586,1633,1716,2828,5665,2636,160164,1309,1806,3052,1496,3980,837,1075,1586,1489,685,718,1541,26743,1741,3260,11136,1994,1108
309,8829,2305,2276,15270,2078,823,8266,1820,2474,2449,2525,15965,8460,19040,38095,3915,2454,4205,7583,2985,1801,5555,629,1838,2785,4738,7388,3706,3059,19956,1954,2317,131,5648,2279,6644,3622,4386,8065,4902,2039,4173,5055,5867,6846,22621,33708,56108,4205,34907,14941,9910,8422,4925,3773,3717,188023,2671,2739,36067,9256,9191,386251,4298,6640,10338,3924,9422,3035,3244,4283,9230,1455,4577,7268,16250,9320,1810,18320,5344,4801
310,12598,1597,3481,13518,6138,414,3650,1238,1549,1986,7460,2979,2325,5857,18340,1462,4490,3129,3528,2683,1148,4085,1077,249,2559,3976,7819,2299,3038,17005,4273,3516,2547,4502,3304,5516,1708,1499,1826,866,0,4582,2716,791,1313,10938,6076,7287,1521,22254,7758,3746,2848,1069,3464,3381,82904,2118,925,213,2985,2991,144166,2431,3031,6274,2259,786,898,1473,2700,2794,981,2407,3694,53302,594,3448,12516,2434,2780
311,9319,1004,1352,11650,2106,3016,5538,1509,852,994,9509,2388,1531,2359,12313,1391,1743,2047,2002,1344,665,1532,887,486,1157,1503,2964,1357,3686,5965,1163,3532,2192,3317,1453,6139,719,893,1681,1388,0,1559,2621,1023,106,4475,1952,11470,889,10022,3939,2711,369,0,1873,1496,51111,1420,1411,0,5254,2598,105984,1108,2324,3722,2111,2856,1194,2519,1253,2615,1345,1308,1675,29971,1030,3087,13679,1173,930
312,15280,978,1326,18269,2079,8129,5344,1302,1727,2629,13124,5510,2169,5369,18116,1619,5966,3327,2206,1831,1242,2804,603,209,1946,1672,5594,1749,3089,12854,3462,4322,2775,3415,2428,6067,1453,3527,5152,2995,2068,2604,5912,1809,2636,9199,9235,12514,3004,21645,6219,2204,4222,1221,2558,3441,63848,2084,2104,20793,8419,3074,143896,3442,2402,5643,4179,2123,1377,3095,3627,5005,1782,1584,2331,27360,2246,2427,18021,1594,1975
313,6773,337,996,7931,1759,4798,2651,1608,784,631,3836,2082,2269,3723,11453,1755,1854,1615,2501,1983,1332,3498,81,411,1991,1093,3989,1134,639,9709,265,3004,2389,2053,1494,1701,855,783,1908,581,2246,871,1533,1459,1073,5819,2425,8597,1248,13755,2899,1469,1360,1649,1175,1800,44089,1320,875,8425,4851,1943,144081,2384,1445,2642,2607,1520,831,1691,1445,3179,550,368,1272,10899,2117,897,8319,1445,688
314,17212,0,19303,26531,0,59111,1,0,40694,0,0,1,54229,0,25881,0,15396,0,0,400566,143640,638103,66809,85188,193094,1,0,0,0,47314,0,0,78372,81754,0,6,0,1,33352,32245,0,0,0,0,0,0,0,2,0,113173,14784,0,0,0,0,0,0,1,0,0,0,5482,957059,0,0,0,0,0,0,0,1,0,34787,0,0,0,0,1,0,0,0
